

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V374917333,1776337555880.622,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,205,0,0,179185,0,270,480,70,81,20,8,81,1,6576,0.220971,81,0.336795,0.336795,4,1776337555872.646,0,0,0,1,15804,0.045223,0.051491999999999996,3.035,13.94,0,0.276872,10.991257999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556080.623,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,206,0,0,180047,0,270,480,70,82,20,7,82,1,6608,0.231845,82,0.34295899999999996,0.34295899999999996,4,1776337555997.903,0,0,0,1,16001,0.045223,0.051843,3.035,14.076,0,0.28814999999999996,11.009754,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556080.623,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,206,0,0,180047,0,270,480,70,82,20,7,82,1,6608,0.231845,82,0.34295899999999996,0.34295899999999996,4,1776337555997.903,0,0,0,1,16001,0.045223,0.051843,3.035,14.076,0,0.28814999999999996,11.009754,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556280.789,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,210,0,0,183706,0,270,480,72,84,20,8,84,1,6736,0.237057,84,0.355554,0.355554,4,1776337556269.165,0,0,0,1,16383,0.045245,0.053583,3.035,14.342,0,0.295166,11.045181999999999,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556280.789,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,210,0,0,183706,0,270,480,72,84,20,8,84,1,6736,0.237057,84,0.355554,0.355554,4,1776337556269.165,0,0,0,1,16383,0.045245,0.053583,3.035,14.342,0,0.295166,11.045181999999999,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556480.789,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,212,0,0,185584,0,270,480,73,85,20,7,85,1,6800,0.237093,85,0.361824,0.361824,4,1776337556399.8062,0,0,0,1,16574,0.045260999999999996,0.054373,3.035,14.468,0,0.296029,11.061058,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556480.789,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,212,0,0,185584,0,270,480,73,85,20,7,85,1,6800,0.237093,85,0.361824,0.361824,4,1776337556399.8062,0,0,0,1,16574,0.045260999999999996,0.054373,3.035,14.468,0,0.296029,11.061058,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556680.594,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,216,0,0,188736,0,270,480,75,87,20,8,87,1,6928,0.238974,87,0.37420899999999996,0.37420899999999996,4,1776337556677.021,0,0,0,1,16959,0.045294,0.055625999999999995,3.035,14.745,0,0.29930599999999996,11.099422999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556680.594,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,216,0,0,188736,0,270,480,75,87,20,8,87,1,6928,0.238974,87,0.37420899999999996,0.37420899999999996,4,1776337556677.021,0,0,0,1,16959,0.045294,0.055625999999999995,3.035,14.745,0,0.29930599999999996,11.099422999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556880.685,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,218,0,0,190835,0,270,480,76,88,20,7,88,1,6992,0.23901899999999998,88,0.380376,0.380376,4,1776337556807.072,0,0,0,1,17149,0.045311,0.056756999999999995,3.035,14.875,0,0.30055,11.116322999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337556880.685,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,218,0,0,190835,0,270,480,76,88,20,7,88,1,6992,0.23901899999999998,88,0.380376,0.380376,4,1776337556807.072,0,0,0,1,17149,0.045311,0.056756999999999995,3.035,14.875,0,0.30055,11.116322999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557080.606,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,222,0,0,194074,0,270,480,78,90,20,8,90,1,7120,0.248745,90,0.392999,0.392999,4,1776337557061.551,0,0,0,1,17536,0.045336,0.057767,3.035,15.139,0,0.311401,11.151220999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557080.606,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.004,0,222,0,0,194074,0,270,480,78,90,20,8,90,1,7120,0.248745,90,0.392999,0.392999,4,1776337557061.551,0,0,0,1,17536,0.045336,0.057767,3.035,15.139,0,0.311401,11.151220999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557280.68,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,224,0,0,195597,0,270,480,79,91,20,7,91,1,7184,0.248778,91,0.39918299999999995,0.39918299999999995,4,1776337557205.2031,0,0,0,1,17730,0.045351999999999996,0.058317,3.035,15.273,0,0.312052,11.169176999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557280.68,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,224,0,0,195597,0,270,480,79,91,20,7,91,1,7184,0.248778,91,0.39918299999999995,0.39918299999999995,4,1776337557205.2031,0,0,0,1,17730,0.045351999999999996,0.058317,3.035,15.273,0,0.312052,11.169176999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557480.795,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,228,0,0,199680,0,270,480,81,93,20,8,93,1,7312,0.257102,93,0.41131199999999996,0.41131199999999996,4,1776337557464.22,0,0,0,1,18117,0.045374,0.059316999999999995,3.035,15.532,0,0.32146399999999997,11.202721999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557480.795,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,228,0,0,199680,0,270,480,81,93,20,8,93,1,7312,0.257102,93,0.41131199999999996,0.41131199999999996,4,1776337557464.22,0,0,0,1,18117,0.045374,0.059316999999999995,3.035,15.532,0,0.32146399999999997,11.202721999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557680.7,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,230,0,0,201135,0,270,480,82,94,20,7,94,1,7376,0.257194,94,0.417143,0.417143,4,1776337557606.925,0,0,0,1,18317,0.04541,0.060444,3.035,15.675,0,0.32276699999999997,11.223170999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557680.7,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.005,0,230,0,0,201135,0,270,480,82,94,20,7,94,1,7376,0.257194,94,0.417143,0.417143,4,1776337557606.925,0,0,0,1,18317,0.04541,0.060444,3.035,15.675,0,0.32276699999999997,11.223170999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557880.58,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,234,0,0,204857,0,270,480,84,96,20,8,96,1,7504,0.257262,96,0.42921099999999995,0.42921099999999995,4,1776337557875.8062,0,0,0,1,18707,0.045433,0.062129,3.035,15.944,0,0.324629,11.259615999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337557880.58,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,234,0,0,204857,0,270,480,84,96,20,8,96,1,7504,0.257262,96,0.42921099999999995,0.42921099999999995,4,1776337557875.8062,0,0,0,1,18707,0.045433,0.062129,3.035,15.944,0,0.324629,11.259615999999998,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558080.848,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,235,0,0,205864,0,270,480,84,97,20,7,97,1,7536,0.25728,97,0.435091,0.435091,4,1776337558015.3372,0,0,0,1,18906,0.045433,0.06258899999999999,3.035,16.083,0,0.325193,11.278936999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558080.848,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,235,0,0,205864,0,270,480,84,97,20,7,97,1,7536,0.25728,97,0.435091,0.435091,4,1776337558015.3372,0,0,0,1,18906,0.045433,0.06258899999999999,3.035,16.083,0,0.325193,11.278936999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558280.645,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,240,0,0,210005,0,270,480,86,99,20,8,99,1,7696,0.27268,99,0.446418,0.446418,4,1776337558263.29,0,0,0,1,19290,0.045464,0.063847,3.035,16.342,0,0.341906,11.312741999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558280.645,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,240,0,0,210005,0,270,480,86,99,20,8,99,1,7696,0.27268,99,0.446418,0.446418,4,1776337558263.29,0,0,0,1,19290,0.045464,0.063847,3.035,16.342,0,0.341906,11.312741999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558480.838,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,241,0,0,211163,0,270,480,86,100,20,7,100,1,7728,0.27583799999999997,100,0.45208299999999996,0.45208299999999996,4,1776337558396.194,0,0,0,1,19491,0.045464,0.064541,3.035,16.467,0,0.345805,11.328366999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558480.838,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,241,0,0,211163,0,270,480,86,100,20,7,100,1,7728,0.27583799999999997,100,0.45208299999999996,0.45208299999999996,4,1776337558396.194,0,0,0,1,19491,0.045464,0.064541,3.035,16.467,0,0.345805,11.328366999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558680.574,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,245,0,0,214587,0,270,480,87,101,20,7,102,1,7856,0.27755199999999997,102,0.463443,0.463443,4,1776337558681.176,0,0,0,1,19685,0.045474999999999995,0.065051,3.035,16.608,0,0.348045,11.348247999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558680.574,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,245,0,0,214587,0,270,480,87,101,20,7,102,1,7856,0.27755199999999997,102,0.463443,0.463443,4,1776337558681.176,0,0,0,1,19685,0.045474999999999995,0.065051,3.035,16.608,0,0.348045,11.348247999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558880.854,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,247,0,0,216709,0,270,480,89,103,20,7,103,1,7920,0.28154999999999997,103,0.468945,0.468945,4,1776337558801.605,0,0,0,1,20080,0.045498,0.066452,3.035,16.873,0,0.353535,11.383504999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337558880.854,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,247,0,0,216709,0,270,480,89,103,20,7,103,1,7920,0.28154999999999997,103,0.468945,0.468945,4,1776337558801.605,0,0,0,1,20080,0.045498,0.066452,3.035,16.873,0,0.353535,11.383504999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559080.768,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,250,0,0,219791,0,270,480,90,105,20,8,105,1,8016,0.283787,105,0.479938,0.479938,4,1776337559069.021,0,0,0,1,20470,0.045513,0.06755699999999999,3.035,17.139,0,0.35694,11.418900999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559080.768,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,250,0,0,219791,0,270,480,90,105,20,8,105,1,8016,0.283787,105,0.479938,0.479938,4,1776337559069.021,0,0,0,1,20470,0.045513,0.06755699999999999,3.035,17.139,0,0.35694,11.418900999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559280.83,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,252,0,0,221227,0,270,480,91,106,20,7,106,1,8080,0.283817,106,0.485396,0.485396,4,1776337559209.736,0,0,0,1,20665,0.045528,0.06858299999999999,3.035,17.278,0,0.358025,11.438221999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559280.83,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,252,0,0,221227,0,270,480,91,106,20,7,106,1,8080,0.283817,106,0.485396,0.485396,4,1776337559209.736,0,0,0,1,20665,0.045528,0.06858299999999999,3.035,17.278,0,0.358025,11.438221999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559480.678,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,256,0,0,224621,0,270,480,93,108,20,8,108,1,8208,0.292859,108,0.496693,0.496693,4,1776337559468.467,0,0,0,1,21052,0.045551999999999995,0.069673,3.035,17.545,0,0.368216,11.473950999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559480.678,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,256,0,0,224621,0,270,480,93,108,20,8,108,1,8208,0.292859,108,0.496693,0.496693,4,1776337559468.467,0,0,0,1,21052,0.045551999999999995,0.069673,3.035,17.545,0,0.368216,11.473950999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559680.703,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,259,0,0,227045,0,270,480,94,109,20,8,109,1,8304,0.29289,109,0.502521,0.502521,4,1776337559603.614,0,0,0,1,21244,0.045566999999999996,0.070209,3.035,17.671,0,0.368811,11.489826999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559680.703,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,259,0,0,227045,0,270,480,94,109,20,8,109,1,8304,0.29289,109,0.502521,0.502521,4,1776337559603.614,0,0,0,1,21244,0.045566999999999996,0.070209,3.035,17.671,0,0.368811,11.489826999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559880.682,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,263,0,0,230453,0,270,480,96,111,20,8,111,1,8432,0.30084099999999997,111,0.51416,0.51416,4,1776337559864.524,0,0,0,1,21644,0.045595,0.072073,3.035,17.936,0,0.378751,11.525051999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337559880.682,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,263,0,0,230453,0,270,480,96,111,20,8,111,1,8432,0.30084099999999997,111,0.51416,0.51416,4,1776337559864.524,0,0,0,1,21644,0.045595,0.072073,3.035,17.936,0,0.378751,11.525051999999997,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560080.77,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,265,0,0,231819,0,270,480,97,112,20,7,112,1,8496,0.300877,112,0.5198429999999999,0.5198429999999999,4,1776337560016.335,0,0,0,1,21846,0.045613999999999995,0.072688,3.035,18.084,0,0.379476,11.546955999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560080.77,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,265,0,0,231819,0,270,480,97,112,20,7,112,1,8496,0.300877,112,0.5198429999999999,0.5198429999999999,4,1776337560016.335,0,0,0,1,21846,0.045613999999999995,0.072688,3.035,18.084,0,0.379476,11.546955999999996,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560280.668,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,269,0,0,234678,0,270,480,99,114,20,8,114,1,8624,0.311411,114,0.53125,0.53125,4,1776337560265.019,0,0,0,1,22241,0.045653,0.073601,3.035,18.342,0,0.391071,11.580525999999995,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560280.668,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,269,0,0,234678,0,270,480,99,114,20,8,114,1,8624,0.311411,114,0.53125,0.53125,4,1776337560265.019,0,0,0,1,22241,0.045653,0.073601,3.035,18.342,0,0.391071,11.580525999999995,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560480.699,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,271,0,0,236843,0,270,480,100,115,20,7,115,1,8688,0.31143899999999997,115,0.5371049999999999,0.5371049999999999,4,1776337560415.406,0,0,0,1,22432,0.045662,0.074095,3.035,18.483,0,0.391654,11.600406999999995,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560480.699,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,271,0,0,236843,0,270,480,100,115,20,7,115,1,8688,0.31143899999999997,115,0.5371049999999999,0.5371049999999999,4,1776337560415.406,0,0,0,1,22432,0.045662,0.074095,3.035,18.483,0,0.391654,11.600406999999995,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560680.657,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,274,0,0,240079,0,270,480,101,117,20,8,117,1,8784,0.31518399999999996,117,0.549659,0.549659,4,1776337560677.533,0,0,0,1,22818,0.045677999999999996,0.075972,3.035,18.746,0,0.397397,11.635075999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560680.657,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,274,0,0,240079,0,270,480,101,117,20,8,117,1,8784,0.31518399999999996,117,0.549659,0.549659,4,1776337560677.533,0,0,0,1,22818,0.045677999999999996,0.075972,3.035,18.746,0,0.397397,11.635075999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560880.737,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,277,0,0,242502,0,270,480,102,118,20,7,118,1,8880,0.322103,118,0.555987,0.555987,4,1776337560798.707,0,0,0,1,23011,0.045708,0.076888,3.035,18.874,0,0.40526399999999996,11.651459999999995,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337560880.737,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,277,0,0,242502,0,270,480,102,118,20,7,118,1,8880,0.322103,118,0.555987,0.555987,4,1776337560798.707,0,0,0,1,23011,0.045708,0.076888,3.035,18.874,0,0.40526399999999996,11.651459999999995,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561080.693,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,281,0,0,245259,0,270,480,104,120,20,8,120,1,9008,0.32398499999999997,120,0.567967,0.567967,4,1776337561069.385,0,0,0,1,23409,0.045738999999999995,0.07850599999999999,3.035,19.139,0,0.408898,11.686716999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561080.693,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,281,0,0,245259,0,270,480,104,120,20,8,120,1,9008,0.32398499999999997,120,0.567967,0.567967,4,1776337561069.385,0,0,0,1,23409,0.045738999999999995,0.07850599999999999,3.035,19.139,0,0.408898,11.686716999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561280.667,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,283,0,0,247225,0,270,480,105,121,20,7,121,1,9072,0.334175,121,0.573942,0.573942,4,1776337561201.739,0,0,0,1,23602,0.045749,0.07908599999999999,3.035,19.28,0,0.41973,11.706597999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561280.667,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,283,0,0,247225,0,270,480,105,121,20,7,121,1,9072,0.334175,121,0.573942,0.573942,4,1776337561201.739,0,0,0,1,23602,0.045749,0.07908599999999999,3.035,19.28,0,0.41973,11.706597999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561480.681,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,287,0,0,249834,0,270,480,107,123,20,8,123,1,9200,0.33425699999999997,123,0.585916,0.585916,4,1776337561461.917,0,0,0,1,23989,0.045766,0.080313,3.035,19.529,0,0.421095,11.737598999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561480.681,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,287,0,0,249834,0,270,480,107,123,20,8,123,1,9200,0.33425699999999997,123,0.585916,0.585916,4,1776337561461.917,0,0,0,1,23989,0.045766,0.080313,3.035,19.529,0,0.421095,11.737598999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561680.659,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,289,0,0,251907,0,270,480,108,124,20,7,124,1,9264,0.334281,124,0.5919789999999999,0.5919789999999999,4,1776337561602.9631,0,0,0,1,24174,0.045776,0.08129499999999999,3.035,19.671,0,0.422126,11.757762999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561680.659,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,289,0,0,251907,0,270,480,108,124,20,7,124,1,9264,0.334281,124,0.5919789999999999,0.5919789999999999,4,1776337561602.9631,0,0,0,1,24174,0.045776,0.08129499999999999,3.035,19.671,0,0.422126,11.757762999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561880.651,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,293,0,0,255587,0,270,480,110,126,20,8,126,1,9392,0.335337,126,0.603978,0.603978,4,1776337561867.111,0,0,0,1,24553,0.045883,0.082632,3.035,19.936,0,0.424572,11.792987999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337561880.651,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,293,0,0,255587,0,270,480,110,126,20,8,126,1,9392,0.335337,126,0.603978,0.603978,4,1776337561867.111,0,0,0,1,24553,0.045883,0.082632,3.035,19.936,0,0.424572,11.792987999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562080.742,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,295,0,0,257532,0,270,480,111,127,20,7,127,1,9456,0.33541499999999996,127,0.610013,0.610013,4,1776337562009.1191,0,0,0,1,24745,0.045935,0.084144,3.035,20.078,0,0.426261,11.813151999999993,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562080.742,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.008,0,295,0,0,257532,0,270,480,111,127,20,7,127,1,9456,0.33541499999999996,127,0.610013,0.610013,4,1776337562009.1191,0,0,0,1,24745,0.045935,0.084144,3.035,20.078,0,0.426261,11.813151999999993,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562280.664,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,299,0,0,260872,0,270,480,113,129,20,8,129,1,9584,0.340856,129,0.622069,0.622069,4,1776337562268.9832,0,0,0,1,25135,0.045957,0.08527599999999999,3.035,20.342,0,0.432973,11.848127999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562280.664,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,299,0,0,260872,0,270,480,113,129,20,8,129,1,9584,0.340856,129,0.622069,0.622069,4,1776337562268.9832,0,0,0,1,25135,0.045957,0.08527599999999999,3.035,20.342,0,0.432973,11.848127999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562480.653,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,301,0,0,262323,0,270,480,114,130,20,7,130,1,9648,0.340891,130,0.628057,0.628057,4,1776337562406.168,0,0,0,1,25328,0.045967,0.08620599999999999,3.035,20.474,0,0.43397199999999997,11.865551999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562480.653,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,301,0,0,262323,0,270,480,114,130,20,7,130,1,9648,0.340891,130,0.628057,0.628057,4,1776337562406.168,0,0,0,1,25328,0.045967,0.08620599999999999,3.035,20.474,0,0.43397199999999997,11.865551999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562680.65,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,305,0,0,265777,0,270,480,116,132,20,8,132,1,9776,0.350045,132,0.640114,0.640114,4,1776337562663.654,0,0,0,1,25708,0.045989999999999996,0.087646,3.035,20.733,0,0.444664,11.899132999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562680.65,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.007,0,305,0,0,265777,0,270,480,116,132,20,8,132,1,9776,0.350045,132,0.640114,0.640114,4,1776337562663.654,0,0,0,1,25708,0.045989999999999996,0.087646,3.035,20.733,0,0.444664,11.899132999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562880.709,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,307,0,0,267411,0,270,480,117,133,20,7,133,1,9840,0.35844499999999996,133,0.6461089999999999,0.6461089999999999,4,1776337562797.198,0,0,0,1,25897,0.045999,0.088129,3.035,20.873,0,0.45356799999999997,11.918732999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
IT01V374917333,1776337562880.709,inbound-rtp,CIT01_105_profile-id=0,video,video,374917333,T01,0.006,0,307,0,0,267411,0,270,480,117,133,20,7,133,1,9840,0.35844499999999996,133,0.6461089999999999,0.6461089999999999,4,1776337562797.198,0,0,0,1,25897,0.045999,0.088129,3.035,20.873,0,0.45356799999999997,11.918732999999994,9a459347-b952-4ccb-aa9a-8aaaa798d7fe
