id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
T01,1776600291896.376,transport,7298,590103,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,118,1056,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292096.406,transport,7402,605355,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,120,1072,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292096.406,transport,7402,605355,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,120,1072,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292296.34,transport,7506,622127,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,122,1090,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292296.34,transport,7506,622127,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,122,1090,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292496.407,transport,7610,638811,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,124,1107,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292496.407,transport,7610,638811,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,124,1107,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292696.272,transport,7714,657174,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,126,1126,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292696.272,transport,7714,657174,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,126,1126,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292896.34,transport,7914,672786,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,129,1142,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600292896.34,transport,7914,672786,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,129,1142,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293096.297,transport,8018,692442,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,131,1162,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293096.297,transport,8018,692442,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,131,1162,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293296.332,transport,8126,715095,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,133,1185,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293296.332,transport,8126,715095,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,133,1185,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293496.414,transport,8230,733345,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,135,1204,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293496.414,transport,8230,733345,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,135,1204,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293696.281,transport,8334,752724,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,137,1225,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293696.281,transport,8334,752724,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,137,1225,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293896.354,transport,8562,776724,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,140,1249,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600293896.354,transport,8562,776724,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,140,1249,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294096.252,transport,8666,795006,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,142,1269,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294096.252,transport,8666,795006,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,142,1269,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294296.315,transport,8774,819505,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,144,1293,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294296.315,transport,8774,819505,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,144,1293,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294496.426,transport,8878,838884,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,146,1313,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294496.426,transport,8878,838884,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,146,1313,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294696.398,transport,8990,852918,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,148,1332,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294696.398,transport,8990,852918,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,148,1332,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294896.221,transport,9094,869976,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,150,1351,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600294896.221,transport,9094,869976,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,150,1351,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295096.416,transport,9318,888701,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,153,1371,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295096.416,transport,9318,888701,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,153,1371,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295296.309,transport,9426,908381,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,155,1391,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295296.309,transport,9426,908381,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,155,1391,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295496.301,transport,9530,928293,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,157,1410,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295496.301,transport,9530,928293,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,157,1410,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295696.273,transport,9642,950548,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,159,1432,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295696.273,transport,9642,950548,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,159,1432,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295896.356,transport,9754,970796,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,161,1453,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600295896.356,transport,9754,970796,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,161,1453,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600296096.358,transport,9866,993654,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,163,1477,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600296096.358,transport,9866,993654,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,163,1477,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600296296.511,transport,9978,1017856,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,165,1501,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600296296.511,transport,9978,1017856,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,165,1501,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
T01,1776600296496.376,transport,10126,1039887,TLS_ECDHE_ECDSA_WITH_CHACHA20_POLY1305_SHA256,client,connected,QgFJ,controlling,connected,CF54:2B:22:0F:D3:2A:AA:CC:48:D0:36:EE:33:FC:E7:77:DF:3C:DB:12:5F:B5:50:41:8A:6F:1F:66:6D:F5:9B:24,168,1522,CF3C:FD:8E:3B:FC:4A:C7:68:7F:94:67:9F:49:4C:6B:AB:1B:88:8E:59:16:0E:D3:F2:87:7F:73:15:AD:2A:C1:30,1,CPyjNuKuIz_gzXkEoWj,AEAD_AES_256_GCM,FEFD
